CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
37.65813381,0,18.09819,0,0.6789321,6.2627796,78.69213,1.88115642,23.9976,672.5268,20.19798,19.004436,14.518548,11.00682
7.366373289,0,18.09819,0,0.6789321,6.2536914,78.09219,1.95456888,23.9976,672.5268,20.19798,97.677954,21.517848,11.1078
9.337956111,0,18.09819,0,0.6789321,6.442524,0,1.98748836,23.9976,672.5268,20.19798,61.315056,24.077592,9.5931
0,0,18.09819,0,0.5839416,6.4102104,86.09139,2.07281646,23.9976,672.5268,20.19798,84.26781,17.638236,14.6421
10.06129377,0,18.09819,0,0.5839416,6.8999634,94.29057,2.10866436,23.9976,672.5268,20.19798,82.127034,19.688031,14.23818
6.443405595,0,18.09819,0,0.5839416,6.487965,74.79252,2.22196392,23.9976,672.5268,20.19798,98.90991,12.028797,16.25778
5.580511893,0,18.09819,0,0.7129287,6.4990728,87.89121,2.33849484,23.9976,672.5268,20.19798,101.171862,16.218378,14.44014
13.91200866,0,18.09819,0,0.7129287,6.2688384,94.9905,2.24397756,23.9976,672.5268,20.19798,101.616174,15.168483,11.81466
11.15928396,0,18.09819,0,0.739926,6.6939642,94.59054,2.14552206,23.9976,672.5268,20.19798,110.92653,23.267673,13.53132
14.41935792,0,18.09819,0,0.739926,6.5243178,93.29067,2.02222548,23.9976,672.5268,20.19798,27.759402,18.048195,9.69408
15.17568228,0,18.09819,0,0.739926,6.2122896,99.99,1.93295916,23.9976,672.5268,20.19798,9.411336,26.447355,8.78526
13.67673219,0,18.09819,0,0.739926,5.993163,87.89121,1.83844188,23.9976,672.5268,20.19798,69.62571,34.016598,8.48232
9.389690937,0,18.09819,0,0.739926,5.6821446,93.89061,1.83500856,23.9976,672.5268,20.19798,400.78962,22.877712,12.92544
22.04889489,0,18.09819,0,0.739926,5.8750164,92.39076,1.88448876,23.9976,672.5268,20.19798,395.28621,0,10.6029
9.723207582,0,18.09819,0,0.739926,6.4687788,97.19028,2.08533798,23.9976,672.5268,20.19798,389.742408,0,17.26758
5.665803363,0,18.09819,0,0.739926,6.2799462,99.99,2.02444704,23.9976,672.5268,20.19798,399.567762,16.588341,18.58032
9.965543346,0,18.09819,0,0.739926,6.548553,99.99,1.99778832,23.9976,672.5268,20.19798,390.519954,18.848115,15.55092
12.80101977,0,18.09819,0,0.739926,5.9113692,96.59034,1.91417688,23.9976,672.5268,20.19798,242.877096,23.787621,10.90584
10.67073282,0,18.09819,0,0.739926,6.5222982,94.79052,2.00738142,23.9976,672.5268,20.19798,43.481988,23.977602,11.91564
6.287441193,0,18.09819,0,0.739926,6.4031418,96.39036,2.0923056,23.9976,672.5268,20.19798,321.126498,17.788221,15.04602
9.923857515,0,18.09819,0,0.739926,6.3122598,96.59034,2.2195404,23.9976,672.5268,20.19798,392.327496,16.438356,12.72348
9.328157091,0,18.09819,0,0.7129287,6.245613,98.69013,2.28376368,23.9976,672.5268,20.19798,400.78962,18.128187,14.23818
7.525257399,0,18.09819,0,0.7129287,6.4798866,98.29017,2.206413,23.9976,672.5268,20.19798,307.191258,19.308069,13.1274
6.717048228,0,18.09819,0,0.7129287,6.8151402,92.59074,2.34637128,23.9976,672.5268,20.19798,0.323136,17.438256,13.53132
5.440595886,0,18.09819,0,0.7129287,6.720219,0,2.37828096,23.9976,672.5268,20.19798,358.771842,17.728227,15.34896
5.089660983,0,18.09819,0,0.7129287,6.3587106,91.79082,2.39140836,23.9976,672.5268,20.19798,388.863882,17.268273,16.25778
8.247265191,0,0,0,0.7129287,7.4654514,99.29007,2.47673646,23.9976,672.5268,20.19798,379.553526,16.738326,17.97444
9.512678637,0,18.09819,0,0.7129287,6.7939344,94.09059,2.52056178,23.9976,672.5268,20.19798,6.745464,18.708129,15.04602
4.751894763,0,18.09819,0,0.7129287,6.588945,86.49135,2.45967084,23.9976,672.5268,20.19798,51.419016,18.128187,14.23818
4.668363117,0,18.09819,0,0.7129287,6.0345648,87.89121,2.60588988,23.9976,672.5268,20.19798,10.582704,19.008099,12.82446
8.199759942,0,18.09819,0,0.7129287,5.9941728,80.29197,2.80643616,23.9976,672.5268,20.19798,3.5343,16.938306,13.6323
7.751454777,0,0,0,0.7129287,6.3627498,83.69163,2.81037438,23.9976,672.5268,20.19798,274.877658,16.228377,15.04602
6.800489883,0,18.09819,0,0.7129287,6.1405938,84.39156,2.7441315,23.9976,672.5268,20.19798,400.78962,14.69853,20.196
0,0,18.09819,0,0.7129287,6.7666698,89.991,2.6229555,23.9976,672.5268,20.19798,257.731254,16.418358,16.56072
3.692740689,0,18.09819,0,0.7129287,6.4384848,88.39116,2.59225758,23.9976,672.5268,20.19798,395.266014,14.648535,17.87346
6.654254508,0,18.09819,0,0.7129287,6.3789066,82.9917,2.76119712,23.9976,672.5268,20.19798,400.78962,13.988601,19.6911
5.820567885,0,18.09819,0,0.7129287,6.5768274,89.89101,2.82905568,23.9976,672.5268,20.19798,397.679436,10.288971,20.39796
7.838536068,0,18.09819,0,0.6549345,6.2698482,65.39346,2.99244132,23.9976,672.5268,20.19798,400.78962,13.218678,21.60972
0,0,18.09819,0,0.6549345,5.8154382,48.19518,3.0965517,23.9976,672.5268,20.19798,337.67712,14.128587,20.09502
3.774602502,0,0,0,0.6549345,6.0103296,84.69153,2.8996407,23.9976,672.5268,20.19798,22.225698,17.148285,19.1862
4.421837772,0,18.09819,0,0.5839416,6.0618294,94.49055,2.56519494,23.9976,672.5268,20.19798,334.536642,21.317868,19.28718
15.57414243,0,18.09819,0,0.579942,5.9840748,70.9929,2.93690232,23.9976,672.5268,20.19798,372.353652,18.128187,19.28718
13.07379249,0,18.09819,0,0.579942,5.7689874,56.69433,2.85137226,23.9976,672.5268,20.19798,400.78962,14.758524,20.29698
4.348355121,0,18.09819,0,0.579942,6.2274366,83.9916,3.06312732,23.9976,672.5268,20.19798,400.78962,16.288371,20.09502
4.038006159,0,18.09819,0,0.5319468,6.2900442,90.69093,3.12967314,23.9976,672.5268,20.19798,399.204234,12.868713,19.79208
3.568323132,0,18.09819,0,0.579942,6.5000826,74.9925,2.9248857,23.9976,672.5268,20.19798,397.225026,14.358564,23.42736
4.646425311,0,18.09819,0,0.6139386,7.048404,67.59324,2.55772242,23.9976,672.5268,20.19798,378.351864,0,30.09204
8.054984421,0,18.09819,0,0.5839416,5.4801846,95.39046,2.45361204,23.9976,672.5268,20.19798,356.035284,18.138186,13.93524
6.392480688,0,18.09819,0,0.5839416,6.2223876,97.39026,2.2276188,23.9976,672.5268,20.19798,305.727048,24.09759,13.43034
4.870922859,0,18.09819,0,0.6139386,6.5475432,93.59064,2.32789194,23.9976,672.5268,20.19798,400.092858,18.678132,16.86366
15.02189766,0,18.09819,0,0.6139386,5.3559792,97.29027,2.12128686,23.9976,672.5268,20.19798,352.904904,24.907509,12.1176
10.2319767,0,18.09819,0,0.6139386,6.245613,96.69033,2.1917709,23.9976,672.5268,20.19798,383.42106,18.028197,14.74308
14.33226663,0,18.09819,0,0.6139386,6.2900442,87.9912,1.97032176,23.9976,672.5268,20.19798,387.076536,13.108689,21.60972
5.823427599,0,18.09819,0,0.5319468,6.3031716,64.69353,3.45775716,23.9976,672.5268,20.19798,400.78962,10.738926,23.2254
5.707609182,0,18.09819,0,0.5319468,6.81615,74.89251,3.36435066,23.9976,672.5268,20.19798,396.922086,7.739226,23.93226
5.730586884,0,18.09819,0,0.5319468,7.1301978,76.9923,3.44402388,23.9976,672.5268,20.19798,399.153744,7.009299,25.245
2.818098162,0,18.09819,0,0.5319468,5.8184676,40.29597,4.13846334,23.9976,672.5268,20.19798,396.770616,10.418958,22.01364
2.378332143,0,18.09819,0,0.5829417,5.9285358,41.89581,3.7604952,23.9976,672.5268,20.19798,374.363154,13.338666,20.80188
3.673302633,0,18.09819,0,0.5829417,6.3738576,51.89481,4.03081866,23.9976,672.5268,20.19798,392.428476,10.578942,21.40776
5.691180825,0,18.09819,0,0.5829417,6.1739172,79.79202,3.58064982,23.9976,672.5268,20.19798,396.528264,14.978502,19.28718
4.835186433,0,18.09819,0,0.5829417,5.962869,53.19468,3.18319254,23.9976,672.5268,20.19798,392.024556,11.448855,20.80188
0.150844914,0,27.737226,0,0.6089391,5.5074492,92.69073,1.83874482,3.9996,717.9678,20.09799,398.961882,18.058194,15.34896
0.183351663,0,27.737226,0,0.6089391,5.4670572,98.29017,1.77260292,3.9996,717.9678,20.09799,347.42169,23.967603,7.0686
0.207439254,0,27.737226,0,0.6089391,5.1429114,97.9902,1.84046148,3.9996,717.9678,20.09799,321.550614,29.677032,8.17938
0.105729426,0,27.737226,0,0.6089391,6.0416334,98.79012,1.88640738,3.9996,717.9678,20.09799,393.933078,18.068193,13.73328
0.111308868,0,27.737226,0,0.6089391,6.0416334,83.49165,2.13057702,3.9996,717.9678,20.09799,400.78962,13.348665,20.29698
0.173292669,0,9.689031,0,0.5849415,5.7629286,53.9946,2.40504066,5.9994,394.8318,19.19808,400.78962,12.008799,22.01364
0.279542043,0,9.689031,0,0.5849415,5.9840748,42.59574,2.40504066,5.9994,394.8318,19.19808,400.78962,13.588641,24.7401
0.178972101,0,9.689031,0,0.5849415,5.725566,28.79712,2.82602628,5.9994,394.8318,19.19808,397.144242,17.59824,23.32638
0.28957104,0,9.689031,0,0.5849415,5.442822,72.89271,2.82602628,5.9994,394.8318,19.19808,400.78962,21.137886,19.89306
0.268353162,0,9.689031,0,0.5849415,5.8507812,70.59294,2.92104846,5.9994,394.8318,19.19808,400.78962,14.09859,18.47934
0.239096088,0,9.689031,0,0.5849415,6.0779862,65.29347,2.43270918,5.9994,394.8318,19.19808,400.78962,12.918708,21.40776
0.177812217,0,9.689031,0,0.5849415,5.6235762,73.49265,2.42341902,5.9994,394.8318,19.19808,399.648546,15.09849,17.6715
0.224357562,0,9.689031,0,0.5849415,6.0860646,79.69203,2.52268236,5.9994,394.8318,19.19808,400.78962,14.328567,16.96464
0.062623737,0,11.928807,0,0.5729427,6.6576114,69.09309,2.50289028,0.9999,275.6754,20.9979,395.831502,0,22.61952
0.045265473,0,11.928807,0,0.5729427,6.179976,76.69233,2.3099175,0.9999,275.6754,20.9979,400.78962,9.079092,20.80188
0.060753924,0,11.928807,0,0.5729427,7.0443648,90.9909,2.1887415,0.9999,275.6754,20.9979,400.78962,5.639436,24.13422
0.109579041,0,11.928807,0,0.5729427,6.8605812,89.29107,2.41231122,0.9999,275.6754,20.9979,397.30581,6.479352,22.2156
0.047405259,0,11.928807,0,0.5729427,6.089094,0,2.529549,0.9999,275.6754,20.9979,400.78962,7.879212,12.01662
